# ----------------------------------------,,,,,,,,,
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Direct,2024042805,21,23,8,14.26086956521740,0.38095238095238100,2.9565217391304300,0.34782608695652200,68
Direct,2024043002,21,28,10,152.03571428571400,0.47619047619047600,5.071428571428570,0.35714285714285700,142
Direct,2024043009,21,35,12,43.82857142857140,0.5714285714285710,3.5714285714285700,0.34285714285714300,125
Direct,2024050303,21,31,10,39.935483870967700,0.47619047619047600,3.193548387096770,0.3225806451612900,99
Direct,2024050304,21,29,8,10.931034482758600,0.38095238095238100,3.206896551724140,0.27586206896551700,93
Direct,2024050306,21,27,10,32.7037037037037,0.47619047619047600,3.259259259259260,0.37037037037037000,88
Organic Search,2024040701,21,24,12,111.29166666666700,0.5714285714285710,4.5,0.5,108
Organic Search,2024041102,21,27,14,53.111111111111100,0.6666666666666670,3.4444444444444400,0.5185185185185190,93
Organic Search,2024041103,21,23,13,19.043478260869600,0.6190476190476190,3.869565217391300,0.5652173913043480,89
Organic Search,2024041205,21,23,15,33.69565217391310,0.7142857142857140,4,0.6521739130434780,92
Organic Search,2024041306,21,26,15,26.73076923076920,0.7142857142857140,3.5384615384615400,0.5769230769230770,92
Organic Search,2024041307,21,21,16,35.42857142857140,0.7619047619047620,3.9047619047619000,0.7619047619047620,82
Organic Search,2024041404,21,23,13,30.26086956521740,0.6190476190476190,3.8260869565217400,0.5652173913043480,88
Organic Search,2024041407,21,24,13,56.666666666666700,0.6190476190476190,3.5416666666666700,0.5416666666666670,85
Organic Search,2024041606,21,28,16,30.607142857142900,0.7619047619047620,3.392857142857140,0.5714285714285710,95
Organic Search,2024042108,21,26,13,32.03846153846150,0.6190476190476190,3.1923076923076900,0.5,83
Organic Search,2024042111,21,28,13,27.321428571428600,0.6190476190476190,3.3214285714285700,0.4642857142857140,93
Organic Search,2024042201,21,27,16,30.37037037037040,0.7619047619047620,3.7037037037037000,0.5925925925925930,100
Organic Search,2024042202,21,30,13,60.666666666666700,0.6190476190476190,4.3,0.43333333333333300,129
Organic Search,2024042406,21,22,18,41.77272727272730,0.8571428571428570,3.590909090909090,0.8181818181818180,79
Organic Search,2024042802,21,24,15,25.291666666666700,0.7142857142857140,4.375,0.625,105
Organic Search,2024050201,21,24,12,17.791666666666700,0.5714285714285710,4.958333333333330,0.5,119
Organic Social,2024040804,21,26,16,38.19230769230770,0.7619047619047620,4,0.6153846153846150,104
Organic Social,2024040905,21,32,15,60.46875,0.7142857142857140,4.3125,0.46875,138
Organic Social,2024041004,21,39,16,26.487179487179500,0.7619047619047620,4,0.41025641025641000,156
Organic Social,2024041306,21,32,16,81.875,0.7619047619047620,5.375,0.5,172
Organic Social,2024042304,21,25,18,57.88,0.8571428571428570,4.68,0.72,117
Organic Social,2024042606,21,24,17,68.95833333333330,0.8095238095238100,5,0.7083333333333330,120
Referral,2024040604,21,25,17,111.44,0.8095238095238100,5.8,0.68,145
Referral,2024040906,21,24,16,100.625,0.7619047619047620,5.458333333333330,0.6666666666666670,131
Referral,2024041705,21,23,15,76,0.7142857142857140,5.521739130434780,0.6521739130434780,127
Referral,2024041806,21,24,19,119.83333333333300,0.9047619047619050,5.291666666666670,0.7916666666666670,127
Referral,2024042001,21,26,18,62.88461538461540,0.8571428571428570,6.115384615384620,0.6923076923076920,159
Referral,2024042302,21,27,16,97.66666666666670,0.7619047619047620,5.888888888888890,0.5925925925925930,159
Referral,2024042507,21,25,18,67.52,0.8571428571428570,8.2,0.72,205
Referral,2024042904,21,21,14,107.66666666666700,0.6666666666666670,4.809523809523810,0.6666666666666670,101
Referral,2024050106,21,25,15,66.36,0.7142857142857140,5.96,0.6,149
Referral,2024050204,21,23,11,12.608695652173900,0.5238095238095240,3.6956521739130400,0.4782608695652170,85
Direct,2024040803,20,23,10,43.82608695652170,0.5,4.130434782608700,0.43478260869565200,95
Direct,2024041102,20,24,12,65.54166666666670,0.6,5.083333333333330,0.5,122
Direct,2024041804,20,27,8,17.37037037037040,0.4,3.037037037037040,0.2962962962962960,82
Direct,2024042004,20,24,9,36.541666666666700,0.45,3.375,0.375,81
Direct,2024042005,20,24,12,64.875,0.6,3.625,0.5,87
Direct,2024042106,20,22,11,15.727272727272700,0.55,3.590909090909090,0.5,79
Direct,2024042207,20,28,15,28.964285714285700,0.75,4.75,0.5357142857142860,133
Direct,2024042402,20,31,13,60.225806451612900,0.65,5.516129032258070,0.41935483870967700,171
Direct,2024043004,20,23,13,39.21739130434780,0.65,3.3043478260869600,0.5652173913043480,76
Direct,2024050107,20,24,7,26.666666666666700,0.35,4.583333333333330,0.2916666666666670,110
Direct,2024050205,20,26,14,71.03846153846150,0.7,4.538461538461540,0.5384615384615380,118
Direct,2024050206,20,26,11,69.53846153846150,0.55,4.5,0.4230769230769230,117
Organic Search,2024040702,20,22,11,25.272727272727300,0.55,4.636363636363640,0.5,102
Organic Search,2024040703,20,22,15,53.22727272727270,0.75,5.7727272727272700,0.6818181818181820,127
Organic Search,2024041008,20,27,16,29.074074074074100,0.8,3.2222222222222200,0.5925925925925930,87
Organic Search,2024041805,20,26,11,39.73076923076920,0.55,4.538461538461540,0.4230769230769230,118
Organic Search,2024042008,20,25,15,36.72,0.75,3.32,0.6,83
Organic Search,2024042101,20,29,14,99.75862068965520,0.7,3.586206896551720,0.4827586206896550,104
Organic Search,2024042306,20,22,15,46.5,0.75,3.772727272727270,0.6818181818181820,83
Organic Search,2024042407,20,23,15,77.65217391304350,0.75,4.913043478260870,0.6521739130434780,113
Organic Search,2024042604,20,22,11,25.863636363636400,0.55,3.8181818181818200,0.5,84
Organic Search,2024042701,20,25,17,85.52,0.85,5.2,0.68,130
Organic Search,2024042809,20,28,14,19.821428571428600,0.7,3.4642857142857100,0.5,97
Organic Search,2024042908,20,26,12,31.807692307692300,0.6,3.4615384615384600,0.46153846153846200,90
Organic Search,2024050102,20,24,13,54.833333333333300,0.65,4.041666666666670,0.5416666666666670,97
Organic Search,2024050107,20,22,15,48.40909090909090,0.75,3.6363636363636400,0.6818181818181820,80
Organic Search,2024050206,20,21,17,56.42857142857140,0.85,3.7142857142857100,0.8095238095238100,78
Organic Social,2024040805,20,28,16,256.7142857142860,0.8,5,0.5714285714285710,140
Organic Social,2024041304,20,34,15,67.58823529411770,0.75,3.911764705882350,0.4411764705882350,133
Organic Social,2024042805,20,28,15,20.607142857142900,0.75,4.035714285714290,0.5357142857142860,113
Referral,2024040701,20,24,14,47.25,0.7,5.083333333333330,0.5833333333333330,122
Referral,2024041102,20,30,13,70.6,0.65,3.966666666666670,0.43333333333333300,119
Referral,2024041501,20,28,15,23.571428571428600,0.75,3.9285714285714300,0.5357142857142860,110
Referral,2024041606,20,21,17,51.19047619047620,0.85,3.6666666666666700,0.8095238095238100,77
Referral,2024041723,20,25,16,156.4,0.8,5.24,0.64,131
Referral,2024041907,20,24,13,34.791666666666700,0.65,4.375,0.5416666666666670,105
Referral,2024042102,20,21,16,149.8095238095240,0.8,10.857142857142900,0.7619047619047620,228
Referral,2024042103,20,22,14,51.13636363636360,0.7,5,0.6363636363636360,110
Referral,2024042206,20,26,15,89.76923076923080,0.75,6.423076923076920,0.5769230769230770,167
Referral,2024042208,20,24,17,412.9583333333330,0.85,5.875,0.7083333333333330,141
Referral,2024042503,20,25,15,154.32,0.75,6.36,0.6,159
Referral,2024042608,20,22,17,156.22727272727300,0.85,6.2272727272727300,0.7727272727272730,137
Referral,2024042707,20,23,15,83.1304347826087,0.75,6.086956521739130,0.6521739130434780,140
Direct,2024040904,19,23,9,33.56521739130440,0.47368421052631600,4.6521739130434800,0.391304347826087,107
Direct,2024040905,19,24,10,58,0.5263157894736840,4.708333333333330,0.4166666666666670,113
Direct,2024041303,19,28,11,11.678571428571400,0.5789473684210530,2.8214285714285700,0.39285714285714300,79
Direct,2024041305,19,23,12,51.52173913043480,0.631578947368421,4.478260869565220,0.5217391304347830,103
Direct,2024041405,19,27,11,50.370370370370400,0.5789473684210530,3.814814814814820,0.4074074074074070,103
Direct,2024041903,19,26,12,28.23076923076920,0.631578947368421,4.384615384615390,0.46153846153846200,114
Direct,2024042107,19,20,10,35.1,0.5263157894736840,3.65,0.5,73
Direct,2024042407,19,30,11,13.033333333333300,0.5789473684210530,2.9,0.36666666666666700,87
Direct,2024042502,19,25,12,53.68,0.631578947368421,3.68,0.48,92
Direct,2024042505,19,24,14,30.208333333333300,0.7368421052631580,4.125,0.5833333333333330,99
Direct,2024042606,19,25,13,41.96,0.6842105263157900,3.48,0.52,87
Direct,2024042608,19,30,14,37.63333333333330,0.7368421052631580,3.7666666666666700,0.4666666666666670,113
Direct,2024042708,19,27,10,13.74074074074070,0.5263157894736840,2.962962962962960,0.37037037037037000,80
Direct,2024042804,19,25,9,14.52,0.47368421052631600,3.08,0.36,77
Direct,2024042807,19,25,9,35.44,0.47368421052631600,5.92,0.36,148
Direct,2024042903,19,24,12,30.958333333333300,0.631578947368421,4.583333333333330,0.5,110
Direct,2024050203,19,27,11,76.22222222222220,0.5789473684210530,4.851851851851850,0.4074074074074070,131
Direct,2024050207,19,21,7,36.80952380952380,0.3684210526315790,4.9523809523809500,0.3333333333333330,104
Organic Search,2024040607,19,20,11,23.1,0.5789473684210530,3.95,0.55,79
Organic Search,2024040806,19,23,14,36.43478260869570,0.7368421052631580,3.9130434782608700,0.6086956521739130,90
Organic Search,2024040902,19,30,17,66.63333333333330,0.8947368421052630,4,0.5666666666666670,120
Organic Search,2024040907,19,25,15,95.56,0.7894736842105260,4.44,0.6,111
Organic Search,2024041108,19,25,14,34.2,0.7368421052631580,4.16,0.56,104
Organic Search,2024041403,19,23,10,19.26086956521740,0.5263157894736840,2.9130434782608700,0.43478260869565200,67
Organic Search,2024041905,19,22,12,59.77272727272730,0.631578947368421,4.181818181818180,0.5454545454545450,92
Organic Search,2024042304,19,24,12,28.375,0.631578947368421,3.0416666666666700,0.5,73
Organic Social,2024042005,19,24,12,47.375,0.631578947368421,4.083333333333330,0.5,98
Organic Social,2024042305,19,22,15,56.04545454545460,0.7894736842105260,4.5,0.6818181818181820,99
Referral,2024040602,19,24,15,100.5,0.7894736842105260,8.541666666666670,0.625,205
Referral,2024040707,19,22,14,32.59090909090910,0.7368421052631580,5.2727272727272700,0.6363636363636360,116
Referral,2024040802,19,25,13,68.32,0.6842105263157900,4.52,0.52,113
Referral,2024041107,19,20,18,76.95,0.9473684210526320,8.2,0.9,164
Referral,2024041400,19,26,11,40.61538461538460,0.5789473684210530,4.961538461538460,0.4230769230769230,129
Referral,2024041603,19,20,15,56.6,0.7894736842105260,5.75,0.75,115
Referral,2024042406,19,21,16,130.47619047619000,0.8421052631578950,5.761904761904760,0.7619047619047620,121
Referral,2024042603,19,21,11,47.476190476190500,0.5789473684210530,4,0.5238095238095240,84
Referral,2024050205,19,25,13,77.28,0.6842105263157900,5.76,0.52,144
Direct,2024040605,18,21,12,42.80952380952380,0.6666666666666670,4.380952380952380,0.5714285714285710,92
Direct,2024040606,18,25,8,14.32,0.4444444444444440,3.72,0.32,93
Direct,2024040805,18,23,8,9.043478260869570,0.4444444444444440,3.1739130434782600,0.34782608695652200,73
Direct,2024040807,18,25,8,20.76,0.4444444444444440,3.52,0.32,88
Direct,2024042007,18,20,9,14.4,0.5,3.75,0.45,75
Direct,2024042304,18,20,14,157.55,0.7777777777777780,6.8,0.7,136
Organic Search,2024040603,18,23,12,25.130434782608700,0.6666666666666670,3.608695652173910,0.5217391304347830,83
Organic Search,2024040801,18,28,11,77.10714285714290,0.6111111111111110,5.714285714285710,0.39285714285714300,160
Organic Search,2024040901,18,26,12,46.42307692307690,0.6666666666666670,3.769230769230770,0.46153846153846200,98
Organic Search,2024041004,18,21,16,141.14285714285700,0.8888888888888890,3.761904761904760,0.7619047619047620,79
Organic Search,2024041706,18,23,11,43.82608695652170,0.6111111111111110,3.739130434782610,0.4782608695652170,86
Organic Search,2024042207,18,23,9,15.478260869565200,0.5,3,0.391304347826087,69
Organic Search,2024042505,18,25,15,38.8,0.8333333333333330,3.56,0.6,89
Organic Search,2024042708,18,21,10,33,0.5555555555555560,2.9047619047619000,0.47619047619047600,61
Organic Search,2024042804,18,21,12,51.61904761904760,0.6666666666666670,4.666666666666670,0.5714285714285710,98
Organic Search,2024042907,18,24,12,25.541666666666700,0.6666666666666670,3.3333333333333300,0.5,80
Organic Search,2024043006,18,22,13,35.36363636363640,0.7222222222222220,4.2272727272727300,0.5909090909090910,93
Organic Search,2024050105,18,19,12,40,0.6666666666666670,3.3684210526315800,0.631578947368421,64
Organic Search,2024050205,18,19,13,104.36842105263200,0.7222222222222220,4.7894736842105300,0.6842105263157900,91
Organic Search,2024050301,18,23,12,18.043478260869600,0.6666666666666670,4.3478260869565200,0.5217391304347830,100
Organic Search,2024050303,18,18,12,106.33333333333300,0.6666666666666670,3.5,0.6666666666666670,63
Organic Search,2024050304,18,18,13,128.05555555555600,0.7222222222222220,5.222222222222220,0.7222222222222220,94
Organic Search,2024050305,18,19,14,113.05263157894700,0.7777777777777780,5.052631578947370,0.7368421052631580,96
Organic Social,2024040605,18,24,14,60.375,0.7777777777777780,4.333333333333330,0.5833333333333330,104
Referral,2024040803,18,18,10,79.72222222222220,0.5555555555555560,5.777777777777780,0.5555555555555560,104
Referral,2024041004,18,20,11,59.6,0.6111111111111110,4.35,0.55,87
Referral,2024041302,18,20,15,25.8,0.8333333333333330,4.3,0.75,86
Referral,2024041307,18,20,14,39.55,0.7777777777777780,5.65,0.7,113
Referral,2024041502,18,24,12,99.04166666666670,0.6666666666666670,4.333333333333330,0.5,104
Referral,2024041601,18,23,14,57.30434782608700,0.7777777777777780,4.695652173913040,0.6086956521739130,108
Referral,2024041702,18,20,14,79.65,0.7777777777777780,4.2,0.7,84
Referral,2024041803,18,19,14,165.52631578947400,0.7777777777777780,4.578947368421050,0.7368421052631580,87
Referral,2024041804,18,22,12,178.45454545454500,0.6666666666666670,5.2272727272727300,0.5454545454545450,115
Referral,2024042202,18,27,15,27.51851851851850,0.8333333333333330,4.333333333333330,0.5555555555555560,117
Referral,2024042606,18,20,12,9.05,0.6666666666666670,3.45,0.6,69
Referral,2024042607,18,20,14,57.2,0.7777777777777780,5,0.7,100
Referral,2024042708,18,25,14,76.68,0.7777777777777780,4.64,0.56,116
Referral,2024042802,18,21,14,144,0.7777777777777780,4.714285714285710,0.6666666666666670,99
Referral,2024042907,18,22,19,61.54545454545460,1.0555555555555600,6.863636363636360,0.8636363636363640,151
Direct,2024040702,17,21,10,16.952380952381000,0.5882352941176470,4.857142857142860,0.47619047619047600,102
Direct,2024041104,17,20,13,23.25,0.7647058823529410,3.75,0.65,75
Direct,2024041107,17,25,8,45.84,0.47058823529411800,4.88,0.32,122
Direct,2024041904,17,22,8,28,0.47058823529411800,3.227272727272730,0.36363636363636400,71
Direct,2024042305,17,21,6,24.761904761904800,0.35294117647058800,3.857142857142860,0.2857142857142860,81
Direct,2024042803,17,21,10,23.523809523809500,0.5882352941176470,4.142857142857140,0.47619047619047600,87
Direct,2024042902,17,30,8,25.6,0.47058823529411800,3.533333333333330,0.26666666666666700,106
Direct,2024050204,17,21,12,49.666666666666700,0.7058823529411770,5.190476190476190,0.5714285714285710,109
Organic Search,2024040704,17,18,9,23.444444444444400,0.5294117647058820,3.888888888888890,0.5,70
Organic Search,2024040705,17,18,7,38.833333333333300,0.4117647058823530,3.888888888888890,0.3888888888888890,70
Organic Search,2024041206,17,22,10,41.77272727272730,0.5882352941176470,4.363636363636360,0.45454545454545500,96
Organic Search,2024041302,17,21,10,19.38095238095240,0.5882352941176470,3.4761904761904800,0.47619047619047600,73
Organic Search,2024041305,17,19,13,49.31578947368420,0.7647058823529410,4.631578947368420,0.6842105263157900,88
Organic Search,2024041604,17,20,10,26.7,0.5882352941176470,3.65,0.5,73
Organic Search,2024041723,17,20,15,86.7,0.8823529411764710,4.85,0.75,97
Organic Search,2024042106,17,19,9,90.15789473684210,0.5294117647058820,6.421052631578950,0.47368421052631600,122
Organic Search,2024042301,17,25,11,13.08,0.6470588235294120,3.16,0.44,79
Organic Search,2024042702,17,19,14,154.68421052631600,0.8235294117647060,5.2631578947368400,0.7368421052631580,100
Organic Search,2024042707,17,17,11,36.529411764705900,0.6470588235294120,4.529411764705880,0.6470588235294120,77
Organic Search,2024050104,17,20,13,31.7,0.7647058823529410,3.5,0.65,70
Referral,2024041006,17,22,12,44.59090909090910,0.7058823529411770,3.3636363636363600,0.5454545454545450,74
Referral,2024041304,17,17,14,131.23529411764700,0.8235294117647060,6.470588235294120,0.8235294117647060,110
Referral,2024041306,17,18,11,76.72222222222220,0.6470588235294120,4.5,0.6111111111111110,81
Referral,2024042007,17,19,12,31.789473684210500,0.7058823529411770,4.157894736842110,0.631578947368421,79
Referral,2024042107,17,20,14,61.75,0.8235294117647060,8.95,0.7,179
Referral,2024042703,17,18,14,80.66666666666670,0.8235294117647060,7.166666666666670,0.7777777777777780,129
Referral,2024042906,17,20,15,49.6,0.8823529411764710,5.15,0.75,103
Direct,2024040604,16,21,6,77.04761904761910,0.375,4.142857142857140,0.2857142857142860,87
Direct,2024040804,16,19,12,102.52631578947400,0.75,3.526315789473680,0.631578947368421,67
Direct,2024041604,16,25,9,38.68,0.5625,3.48,0.36,87
Direct,2024042002,16,26,13,27.384615384615400,0.8125,4.153846153846150,0.5,108
Direct,2024042006,16,18,8,35.611111111111100,0.5,4.111111111111110,0.4444444444444440,74
Direct,2024042204,16,21,10,59.142857142857100,0.625,5,0.47619047619047600,105
Direct,2024042206,16,21,9,15.666666666666700,0.5625,3.2857142857142900,0.42857142857142900,69
Direct,2024042404,16,21,9,27,0.5625,4.142857142857140,0.42857142857142900,87
Direct,2024042503,16,18,9,157.22222222222200,0.5625,4.777777777777780,0.5,86
Direct,2024042504,16,19,10,48.73684210526320,0.625,3.736842105263160,0.5263157894736840,71
Direct,2024042605,16,19,8,15.894736842105300,0.5,3.6315789473684200,0.42105263157894700,69
Direct,2024043006,16,22,8,37.18181818181820,0.5,3.5454545454545500,0.36363636363636400,78
Organic Search,2024040709,16,25,9,34.84,0.5625,3.48,0.36,87
Organic Search,2024041504,16,22,12,48.77272727272730,0.75,3.1363636363636400,0.5454545454545450,69
Organic Search,2024041804,16,16,8,15.375,0.5,4.125,0.5,66
Organic Search,2024042003,16,20,11,157.3,0.6875,4,0.55,80
Organic Search,2024042403,16,18,13,18.666666666666700,0.8125,3.3333333333333300,0.7222222222222220,60
Organic Search,2024042503,16,20,13,61.4,0.8125,6,0.65,120
Organic Search,2024042808,16,17,11,49.411764705882400,0.6875,4.470588235294120,0.6470588235294120,76
Organic Search,2024043005,16,18,10,13.38888888888890,0.625,3.1666666666666700,0.5555555555555560,57
Organic Social,2024041305,16,18,12,20.444444444444400,0.75,3.888888888888890,0.6666666666666670,70
Organic Social,2024042704,16,24,10,34.375,0.625,4.75,0.4166666666666670,114
Referral,2024040605,16,18,10,54,0.625,3.6666666666666700,0.5555555555555560,66
Referral,2024040702,16,19,13,42.73684210526320,0.8125,4,0.6842105263157900,76
Referral,2024040804,16,19,13,499.94736842105300,0.8125,5.7368421052631600,0.6842105263157900,109
Referral,2024040805,16,18,12,108.61111111111100,0.75,5.888888888888890,0.6666666666666670,106
Referral,2024040905,16,17,13,62.1764705882353,0.8125,5.882352941176470,0.7647058823529410,100
Referral,2024041104,16,18,11,79.44444444444440,0.6875,3.8333333333333300,0.6111111111111110,69
Referral,2024041204,16,22,12,95.5,0.75,4.2727272727272700,0.5454545454545450,94
Referral,2024041205,16,20,11,60.65,0.6875,4.2,0.55,84
Referral,2024041303,16,18,10,18.166666666666700,0.625,3.5555555555555600,0.5555555555555560,64
Referral,2024041305,16,19,12,55.78947368421050,0.75,3.6842105263157900,0.631578947368421,70
Referral,2024041506,16,18,13,141.05555555555600,0.8125,5.611111111111110,0.7222222222222220,101
Referral,2024041706,16,20,13,95.75,0.8125,7.45,0.65,149
Referral,2024042106,16,18,14,88.5,0.875,6.333333333333330,0.7777777777777780,114
Referral,2024042203,16,20,13,75.95,0.8125,4.1,0.65,82
Referral,2024042207,16,19,10,59.10526315789470,0.625,4.526315789473680,0.5263157894736840,86
Referral,2024042504,16,17,11,64.58823529411770,0.6875,4.588235294117650,0.6470588235294120,78
Referral,2024042807,16,17,15,48.588235294117600,0.9375,5,0.8823529411764710,85
Referral,2024042903,16,18,10,189.77777777777800,0.625,5.388888888888890,0.5555555555555560,97
Referral,2024043005,16,19,14,54.89473684210530,0.875,4.7894736842105300,0.7368421052631580,91
Direct,2024040706,15,20,9,28.35,0.6,3.8,0.45,76
Direct,2024040707,15,20,9,30.05,0.6,4.45,0.45,89
Direct,2024040806,15,22,8,25,0.5333333333333330,3.3181818181818200,0.36363636363636400,73
Direct,2024042103,15,21,7,20.761904761904800,0.4666666666666670,3.142857142857140,0.3333333333333330,66
Direct,2024042302,15,25,7,32.4,0.4666666666666670,4.2,0.28,105
Direct,2024050102,15,23,7,36.91304347826090,0.4666666666666670,4.173913043478260,0.30434782608695700,96
Direct,2024050103,15,22,9,38.95454545454550,0.6,3.727272727272730,0.4090909090909090,82
Organic Search,2024040605,15,18,10,16.833333333333300,0.6666666666666670,2.888888888888890,0.5555555555555560,52
Organic Search,2024040805,15,16,12,20.375,0.8,3.8125,0.75,61
Organic Search,2024041304,15,18,11,34.666666666666700,0.7333333333333330,4.944444444444450,0.6111111111111110,89
Organic Search,2024041704,15,18,11,31.11111111111110,0.7333333333333330,2.8333333333333300,0.6111111111111110,51
Organic Search,2024041705,15,23,13,26.130434782608700,0.8666666666666670,3.391304347826090,0.5652173913043480,78
Organic Search,2024042104,15,17,14,36.8235294117647,0.9333333333333330,5.882352941176470,0.8235294117647060,100
Organic Search,2024042303,15,18,11,23.61111111111110,0.7333333333333330,3.1666666666666700,0.6111111111111110,57
Organic Search,2024042504,15,16,10,17.8125,0.6666666666666670,3.1875,0.625,51
Organic Search,2024042904,15,16,11,97.625,0.7333333333333330,7.0625,0.6875,113
Organic Search,2024043004,15,19,11,24.263157894736800,0.7333333333333330,3.4210526315789500,0.5789473684210530,65
Referral,2024040708,15,17,14,134.05882352941200,0.9333333333333330,6.529411764705880,0.8235294117647060,111
Referral,2024041106,15,17,10,34.35294117647060,0.6666666666666670,4.470588235294120,0.5882352941176470,76
Referral,2024041403,15,19,10,49.21052631578950,0.6666666666666670,3.789473684210530,0.5263157894736840,72
Referral,2024041704,15,19,10,32.473684210526300,0.6666666666666670,3.4210526315789500,0.5263157894736840,65
Referral,2024041904,15,16,9,39.0625,0.6,3.625,0.5625,58
Referral,2024042104,15,19,12,45.73684210526320,0.8,6.052631578947370,0.631578947368421,115
Referral,2024042204,15,19,8,90.57894736842110,0.5333333333333330,4.526315789473680,0.42105263157894700,86
Referral,2024042205,15,15,9,41.13333333333330,0.6,4.533333333333330,0.6,68
Referral,2024042404,15,22,12,89.95454545454550,0.8,6.045454545454550,0.5454545454545450,133
Referral,2024042405,15,16,12,204.1875,0.8,10.375,0.75,166
Referral,2024042506,15,18,13,118.55555555555600,0.8666666666666670,5.611111111111110,0.7222222222222220,101
Referral,2024043002,15,23,14,86.73913043478260,0.9333333333333330,4.043478260869570,0.6086956521739130,93
Referral,2024043003,15,19,12,103.63157894736800,0.8,5,0.631578947368421,95
Referral,2024050105,15,18,8,104.66666666666700,0.5333333333333330,4.388888888888890,0.4444444444444440,79
Referral,2024050303,15,23,10,40.47826086956520,0.6666666666666670,4.695652173913040,0.43478260869565200,108
Direct,2024041103,14,23,6,5.826086956521740,0.42857142857142900,3.5217391304347800,0.2608695652173910,81
Direct,2024041905,14,19,7,41.89473684210530,0.5,3.5789473684210500,0.3684210526315790,68
Direct,2024042003,14,18,10,52.27777777777780,0.7142857142857140,4.277777777777780,0.5555555555555560,77
Direct,2024042105,14,18,10,28.5,0.7142857142857140,2.8333333333333300,0.5555555555555560,51
Direct,2024042604,14,20,8,7.9,0.5714285714285710,4.5,0.4,90
Direct,2024050106,14,16,12,21.4375,0.8571428571428570,3.8125,0.75,61
Organic Search,2024040706,14,16,7,25.1875,0.5,3.375,0.4375,54
Organic Search,2024040904,14,18,11,69.16666666666670,0.7857142857142860,6.222222222222220,0.6111111111111110,112
Organic Search,2024041203,14,18,11,38.888888888888900,0.7857142857142860,3.888888888888890,0.6111111111111110,70
Organic Search,2024042204,14,19,12,20.105263157894700,0.8571428571428570,3.3157894736842100,0.631578947368421,63
Organic Search,2024042205,14,16,10,150.125,0.7142857142857140,3.3125,0.625,53
Organic Search,2024042606,14,18,6,21.055555555555600,0.42857142857142900,3.1666666666666700,0.3333333333333330,57
Organic Search,2024042704,14,18,11,55.166666666666700,0.7857142857142860,6.388888888888890,0.6111111111111110,115
Organic Search,2024042705,14,17,8,37.294117647058800,0.5714285714285710,5.0588235294117600,0.47058823529411800,86
Organic Search,2024042803,14,17,8,50.23529411764710,0.5714285714285710,3.7058823529411800,0.47058823529411800,63
Organic Search,2024050103,14,15,8,27.133333333333300,0.5714285714285710,3.066666666666670,0.5333333333333330,46
Organic Search,2024050108,14,17,11,40.411764705882400,0.7857142857142860,3.9411764705882400,0.6470588235294120,67
Organic Search,2024050202,14,22,9,8.590909090909090,0.6428571428571430,4.136363636363640,0.4090909090909090,91
Referral,2024040706,14,14,7,30.357142857142900,0.5,4.071428571428570,0.5,57
Referral,2024040904,14,16,8,27.75,0.5714285714285710,5,0.5,80
Referral,2024041003,14,18,9,51.833333333333300,0.6428571428571430,3.7777777777777800,0.5,68
Referral,2024041005,14,17,10,125.70588235294100,0.7142857142857140,7.588235294117650,0.5882352941176470,129
Referral,2024041402,14,18,11,172.72222222222200,0.7857142857142860,4.722222222222220,0.6111111111111110,85
Referral,2024041407,14,17,13,30.11764705882350,0.9285714285714290,4.117647058823530,0.7647058823529410,70
Referral,2024041503,14,18,9,24.944444444444400,0.6428571428571430,4.388888888888890,0.5,79
Referral,2024041507,14,16,13,56.9375,0.9285714285714290,6.375,0.8125,102
Referral,2024042303,14,17,8,55.94117647058820,0.5714285714285710,4.411764705882350,0.47058823529411800,75
Referral,2024042306,14,20,12,49.9,0.8571428571428570,7.75,0.6,155
Referral,2024042808,14,19,12,65.36842105263160,0.8571428571428570,5.578947368421050,0.631578947368421,106
Referral,2024043004,14,15,9,248,0.6428571428571430,7,0.6,105
Referral,2024050102,14,17,11,64.58823529411770,0.7857142857142860,8.294117647058820,0.6470588235294120,141
Referral,2024050306,14,17,12,58.23529411764710,0.8571428571428570,4.529411764705880,0.7058823529411770,77
Direct,2024040703,13,16,6,20.125,0.46153846153846200,4.1875,0.375,67
Direct,2024042905,13,18,6,54.388888888888900,0.46153846153846200,3.3333333333333300,0.3333333333333330,60
Direct,2024043003,13,20,4,26.1,0.3076923076923080,4.6,0.2,92
Organic Search,2024040606,13,16,9,141.4375,0.6923076923076920,4.375,0.5625,70
Organic Search,2024040707,13,19,11,26.05263157894740,0.8461538461538460,3.210526315789470,0.5789473684210530,61
Organic Search,2024041005,13,16,7,33.875,0.5384615384615380,3.5625,0.4375,57
Organic Search,2024041406,13,15,8,22.2,0.6153846153846150,3.466666666666670,0.5333333333333330,52
Organic Search,2024042706,13,18,7,13.222222222222200,0.5384615384615380,3.5,0.3888888888888890,63
Organic Search,2024042903,13,15,7,7.066666666666670,0.5384615384615380,2.8666666666666700,0.4666666666666670,43
Organic Search,2024050106,13,15,10,35.6,0.7692307692307690,3.2666666666666700,0.6666666666666670,49
Organic Social,2024042705,13,15,11,43.06666666666670,0.8461538461538460,5,0.7333333333333330,75
Referral,2024040603,13,15,11,144.46666666666700,0.8461538461538460,9.6,0.7333333333333330,144
